,Datetime,Text,User_id,Username,clean_text,label
10734,2022-08-08 10:00:11+00:00,"Kita perlu inget gimana awalnya kasus cacar monyet di Amrik meledak…
👉 Siapa
👉 Di mana
👉 Dari mana
👉 Gimana

Supaya ga terjebak dalam lingkaran yang sama 😔

(4/5)",1556581028130656258,jagapatidotcom,Kita perlu inget gimana awalnya kasus cacar monyet Amrik meledak Siapa mana Dari mana Gimana Supaya terjebak dalam lingkaran yang sama,neutral
10735,2022-08-08 10:00:11+00:00,"Inget temuan 1 suspek cacar monyet di Jateng yang sempet heboh kemarin? 🧐

Beliau sudah dites dan dinyatakan negatif! 😁

Tapi, kita ga boleh lengah karena pintu-pintu Indonesia tetap terbuka…

(2/5)",1556581025786077185,jagapatidotcom,Inget temuan suspek cacar monyet Jateng yang sempet heboh kemarin Beliau sudah dites dan dinyatakan negatif Tapi kita boleh lengah karena pintu pintu Indonesia tetap terbuka,neutral
10743,2022-08-08 09:30:14+00:00,@ProfesorZubairi Prof tau gak kalo cacar monyet itu banyak terjadinya karena hubungan sex antar sesama jenis kelamin?,1556573490886877184,FerdiPoniman,Prof tau gak kalo cacar monyet itu banyak terjadinya karena hubungan sex antar sesama jenis kelamin,neutral
10748,2022-08-08 08:36:04+00:00,"@M45Broo_ Sakit cacar monyet,🤣",1556559860702908419,Jarwo99661180,Sakit cacar monyet,neutral
10755,2022-08-08 07:44:12+00:00,cacar monyet serem bgt jing,1556546805047107584,doafather,cacar monyet serem bgt jing,neutral
10769,2022-08-08 06:54:42+00:00,"udah ada covid + cacar monyet
lelah bgt jadi manusia",1556534350875086848,earthyhermit,udah ada covid cacar monyet lelah bgt jadi manusia,neutral
10772,2022-08-08 06:36:25+00:00,"Apasi orang kantor gue disgusting banget asli, cacar monyet dijadiin becandaan dan langsung judging kalo yang kena cacar monyet pasti gay or dr kaum lgbt🤮 sampah",1556529747655802880,namdhosan,Apasi orang kantor gue disgusting banget asli cacar monyet dijadiin becandaan dan langsung judging kalo yang kena cacar monyet pasti gay kaum lgbt sampah,negative
10777,2022-08-08 05:57:20+00:00,"@clsjj0204 iyaa bener padahal mah efeknya uda gak yang serem kek dulu ya, lebih serem liat cacar monyet gasi😭",1556519912507551745,1127x0205,iyaa bener padahal mah efeknya uda gak yang serem kek dulu lebih serem liat cacar monyet gasi,neutral
10780,2022-08-08 05:50:29+00:00,"@winglazed @tokyouzii smoga sore ini langsung negatif jadi bisa pergi nonton konsernya yh, stay safe lexa,, hati hati cacar monyet kalau nanti jadi prgi nonton konser",1556518189458042880,inimeru_,smoga sore ini langsung negatif jadi bisa pergi nonton konsernya stay safe lexa hati hati cacar monyet kalau nanti jadi prgi nonton konser,positive
10784,2022-08-08 05:10:32+00:00,@Askrlfess Untuk skrg upgrade hp. Klo nntn konser skrg takut kena cacar monyet,1556508135309078528,uhave2payyy,Untuk skrg upgrade Klo nntn konser skrg takut kena cacar monyet,neutral
10788,2022-08-08 04:48:34+00:00,"@budakoch3ng kan :( tapi kalo sekarang ditawarin kayaknya belom mau juga sih, dulu takut corona skrg takut cacar monyet :(",1556502607182458880,stroberitz,kan tapi kalo sekarang ditawarin kayaknya belom mau juga sih dulu takut corona skrg takut cacar monyet,neutral
10790,2022-08-08 04:26:57+00:00,Kalian yg ngeh pasti tau folkative marah karna capt yang harusnya 'cacar monyet' di ubah jadi 'siput gila' dan itu pake logo folkative.,1556497168374321152,hallokir,Kalian ngeh pasti tau folkative marah karna capt yang harusnya cacar monyet ubah jadi siput gila dan itu pake logo folkative,neutral
10793,2022-08-08 04:06:34+00:00,@OHMYV3NUS Cacar monyet juga muncul di indonesia dari jawa tengah -_-,1556492038283337728,Continueeeeeeee,Cacar monyet juga muncul indonesia dari jawa tengah,neutral
10794,2022-08-08 04:05:24+00:00,"@CHSOOBXN Iya nyeremin banget, apa lg kita jg pada capek jd bingung sakitnya kecapean atau gmn😭 cacar monyet itukah??",1556491745055342592,ckh190304,Iya nyeremin banget apa kita pada capek bingung sakitnya kecapean atau gmn cacar monyet itukah,neutral
10800,2022-08-08 03:28:07+00:00,"@sandalian @masbenx Wah Mas, dikurang-kurangi lho le SPA. Jarene hubungan seksual yang tidak aman bisa menularkan cacar monyet lho. Sing ati-atiiii... 😂😂😂",1556482360979652608,temukonco,Wah Mas dikurang kurangi lho SPA Jarene hubungan seksual yang tidak aman bisa menularkan cacar monyet lho Sing ati atiiii,neutral
10810,2022-08-08 02:00:31+00:00,@KangDickyAjah Mungkin kena Cacar Monyet😝,1556460317177065473,Jarwo99661180,Mungkin kena Cacar Monyet,neutral
10812,2022-08-08 01:56:20+00:00,"anjglah dari dulu emang ini kulit gampang korengan, malah dikira cacar monyet wkwk",1556459262448062464,aslinyabaik,anjglah dari dulu emang ini kulit gampang korengan malah dikira cacar monyet wkwk,neutral
10826,2022-08-08 00:18:40+00:00,@6undul0h Kasihan monyet dijadikan nama penyakit gay harusnya cacar homo atau cacar gay.,1556434682362732544,sijidw,Kasihan monyet dijadikan nama penyakit gay harusnya cacar homo atau cacar gay,positive
10831,2022-08-07 22:52:38+00:00,Yuk waspada monkeypox (cacar monyet),1556413031831449600,ahmadrosydi3,Yuk waspada monkeypox cacar monyet,neutral
10832,2022-08-07 22:28:44+00:00,@jukyungeraldine Atau mungkin mau tanya2 tentang cacar monyet.,1556407020089405440,miramalaria,Atau mungkin mau tanya2 tentang cacar monyet,neutral
10835,2022-08-07 22:03:44+00:00,"@6undul0h @FerdinandHutah4 Jangan2 itunya bintil2 seperti cacar monyet.
Hii",1556400728863690752,sandysandiego76,Jangan2 itunya bintil2 seperti cacar monyet Hii,neutral
10836,2022-08-07 21:26:54+00:00,"@juli_sma53 Seharus namanya CACAR GAY, bukan cacar monyet",1556391456335486977,WahyuJauhari4,sma53 Seharus namanya CACAR GAY bukan cacar monyet,positive
10838,2022-08-07 18:56:23+00:00,@dprhiburanmalam gejala penyakit cacar monyet kh,1556353580570853377,_bimZz,gejala penyakit cacar monyet,neutral
10843,2022-08-07 16:27:26+00:00,"Takut banget pemicunya diganti kaya kemaren diare grgr cacing pas soca yg keluar rotavirus, semoga nanti gak ngide yg keluar cacar monyet",1556316092552818688,hawarihsan,Takut banget pemicunya diganti kaya kemaren diare grgr cacing pas soca keluar rotavirus semoga nanti gak ngide keluar cacar monyet,neutral
10846,2022-08-07 16:12:29+00:00,WOI GUE TAKUT BGT DAH ITU CACAR MONYET,1556312330128228352,teretedh,WOI GUE TAKUT BGT DAH ITU CACAR MONYET,neutral
10847,2022-08-07 16:03:36+00:00,"@ARSIPAJA Mungkin karena yg pertama udh diedit2 jadi 'siput gila' padahal aslinya kan 'cacar monyet' dan ada logo mereka disitu, takutnya dikira menyebarkan hoaks dan mereka yg suruh tanggung jawab krn ada logo mereka disitu, kalo yg kedua ngambil bahannya tanpa diubah2 gitu.. cmiiw✌",1556310095494909953,siberuangtidur,Mungkin karena pertama udh diedit2 jadi siput gila padahal aslinya kan cacar monyet dan ada logo mereka disitu takutnya dikira menyebarkan hoaks dan mereka suruh tanggung jawab krn ada logo mereka disitu kalo kedua ngambil bahannya tanpa diubah2 gitu cmiiw,neutral
10848,2022-08-07 15:14:03+00:00,Denger2 cacar monyet udah sampe inggris. Gaada niatan batalin liga? @premierleague,1556297627888603141,farhannugraahaa,Denger2 cacar monyet udah sampe inggris Gaada niatan batalin liga,neutral
10849,2022-08-07 14:50:55+00:00,@Askrlfess Lanjut aja ka biar kena cacar monyet,1556291806002028545,AnwarCongo1,Lanjut aja biar kena cacar monyet,neutral
10850,2022-08-07 14:36:32+00:00,@upsdellautumn Agak susah si Soal nya Covid ada varian baru terus cacar monyet juga udh ada kasus di indo,1556288186627682304,Chrs49937622,Agak susah Soal nya Covid ada varian baru terus cacar monyet juga udh ada kasus indo,neutral
10851,2022-08-07 14:23:32+00:00,"@Telobkr @RecehEverywhere @Akunpunyasfw Nganuu, Pak.
Iki yen kalo dikirim ke pacarmu malah cocok.
Tapi yen dikirim ke aku. Anuu..

Ndek luar negeri lagi musim cacar monyet.",1556284914332741632,superxtyo,Nganuu Pak Iki yen kalo dikirim pacarmu malah cocok Tapi yen dikirim aku Anuu Ndek luar negeri lagi musim cacar monyet,neutral
10852,2022-08-07 14:14:17+00:00,"@goddadesta Hah? Oh cacar monyet, elu kali monyet",1556282585999089664,vlandraaa,Hah cacar monyet elu kali monyet,neutral
10853,2022-08-07 14:11:27+00:00,@newoldes @goddadesta Cacar monyet kak,1556281873801682944,qaeryeong,Cacar monyet kak,neutral
10854,2022-08-07 14:03:34+00:00,"@Askrlfess bensin, makan, tiket nonton, jajan w yg bayar tiap ex w ajak jalan pas udah ditempatnya dan pas mau bayar ex w malah pura pura amnesia lumpuh cacar monyet sok ga ngeliat sok ga kenal dahal makan paling banyak",1556279888843157504,purplecassava,bensin makan tiket nonton jajan bayar tiap ajak jalan pas udah ditempatnya dan pas mau bayar malah pura pura amnesia lumpuh cacar monyet sok ngeliat sok kenal dahal makan paling banyak,neutral
10855,2022-08-07 13:56:29+00:00,@Flyshineey Cacar monyet kalo gak salah,1556278104452386817,Lvexav,Cacar monyet kalo gak salah,neutral
10857,2022-08-07 13:32:32+00:00,@AgusPulpy Macan itu musuh bebuyutan nya ya monyet atuh bang . Makanya nih ada cacar monyet tiba2 di tahun 2022 macan😂,1556272079024291841,elzander33,Macan itu musuh bebuyutan nya monyet atuh bang Makanya nih ada cacar monyet tiba2 tahun 2022 macan,neutral
10860,2022-08-07 13:06:45+00:00,bodo amat caca caca mulu cacar monyet lu,1556265589009551360,beardumps_,bodo amat caca caca mulu cacar monyet,neutral
10866,2022-08-07 12:19:43+00:00,"@friday_ferdy Cacar monyet lah, baru lagi",1556253753657163776,amane_shin,ferdy Cacar monyet lah baru lagi,neutral
10869,2022-08-07 11:56:15+00:00,"Stressnya hilang, cacar monyet malah datang Wkwk",1556247849809362945,Sarcasm1505,Stressnya hilang cacar monyet malah datang Wkwk,neutral
10871,2022-08-07 11:29:56+00:00,@cottonbutt_ Cacar monyet ?,1556241225207857154,ChandraBhagaa,Cacar monyet,neutral
10872,2022-08-07 11:21:57+00:00,harus dibedakan cacar biasa dengan cacar monyet sebab memang mereka sedang cari2 sambil nunggu vetsin sudah siap impor.,1556239217721716736,theaqyal,harus dibedakan cacar biasa dengan cacar monyet sebab memang mereka sedang cari2 sambil nunggu vetsin sudah siap impor,neutral
10874,2022-08-07 10:22:30+00:00,@bbblakuuhoru cokk wedi cacar monyet aku,1556224257192972289,cupatkai_,cokk wedi cacar monyet aku,neutral
10877,2022-08-07 09:20:28+00:00,"Dalam segi ekonomi gk sih, gegara covid plus ada cacar monyet lagi kan itu hdh",1556208642831294464,charvmer,Dalam segi ekonomi sih gegara covid plus ada cacar monyet lagi kan itu hdh,neutral
10878,2022-08-07 09:19:11+00:00,"@kurawa Asek.
Aku menunggumu kena cacar monyet biar kubully sebagai penyuka sesama jenis.",1556208323145244674,EdenisHere1,Asek Aku menunggumu kena cacar monyet biar kubully sebagai penyuka sesama jenis,neutral
10881,2022-08-07 08:52:17+00:00,"Kira-kira apa aja gelaja dari cacar monyet ini, ya, Lur? Yuk, simak penjelasan di atas 😊

Jangan lupa jaga kesehatan, Lur!

#CacarMonyet
#Waspada",1556201551781249025,kominfodiy,Kira kira apa aja gelaja dari cacar monyet ini Lur Yuk simak penjelasan atas Jangan lupa jaga kesehatan Lur CacarMonyet Waspada,neutral
10882,2022-08-07 08:52:16+00:00,"Nah, cacar monyet adalah penyakit akibat virus yang bisa ditularkan kepada manusia melalui hewan yang terinfeksi lewat kontak langsung, lesi kulit dari orang yang terinfeksi maupun benda yang terkontaminasi.",1556201549730234368,kominfodiy,Nah cacar monyet adalah penyakit akibat virus yang bisa ditularkan kepada manusia melalui hewan yang terinfeksi lewat kontak langsung lesi kulit dari orang yang terinfeksi maupun benda yang terkontaminasi,neutral
10890,2022-08-07 08:27:40+00:00,@trans7club @TRANS7 Bukannya penyakit Cacar Monyet Buat Kaum 🏳️‍🌈 Yg gitu gituan ala belakang .?,1556195359046545408,Dafitra06,Bukannya penyakit Cacar Monyet Buat Kaum gitu gituan ala belakang,neutral
10893,2022-08-07 08:11:33+00:00,@Jayabay19479190 Sakit cacar monyet kale😁,1556191303092023297,LisdiyantoR,Sakit cacar monyet kale,neutral
10900,2022-08-07 07:24:31+00:00,"Gak jadi galau gara"" denger penyakit cacar monyet apa si ngakak banget namanya 😭💔",1556179466908766208,yudowin,Gak jadi galau gara denger penyakit cacar monyet apa ngakak banget namanya,neutral
10915,2022-08-07 05:34:09+00:00,@dinnysy @deluxekim_30 Eh mon maap udh ada di jawa bu diny cacar monyet 🥺🫠 yuk ah left indonesia immediately,1556151688318586880,Irfagranidia_,mon maap udh ada jawa diny cacar monyet yuk left indonesia immediately,neutral
10921,2022-08-07 05:00:54+00:00,"Nanti orang pertama yang kena cacar monyet di Indonesia bakal ditanyain ""Apakah anda homoseksual?"" ga ya?",1556143323202883584,ragiligar,Nanti orang pertama yang kena cacar monyet Indonesia bakal ditanyain Apakah anda homoseksual,neutral
10923,2022-08-07 04:37:49+00:00,"@twitDariHatiMu @StopPlandemit Sekali lagi maaf.
Yang menginformasikan cacar monyet sumbernya dari mana, bukan saya.
CDC, yang memandu dunia ttg covid19 dan vaksin sendiri yg menyebutkannya.",1556137511931355142,EdenisHere1,Sekali lagi maaf Yang menginformasikan cacar monyet sumbernya dari mana bukan saya CDC yang memandu dunia ttg covid19 dan vaksin sendiri menyebutkannya,neutral
10932,2022-08-07 02:55:22+00:00,@ARSIPAJA imo case 1 bnrn merugikan karna pake cr dan isi beritanya diubah jd ‘siput gila’ yg hrsnya kan ‘cacar monyet’,1556111733118287878,taetatati,imo case bnrn merugikan karna pake dan isi beritanya diubah siput gila hrsnya kan cacar monyet,neutral
10935,2022-08-07 02:43:33+00:00,@menfesspelangi Saran gw sih kan lagi musim cacar monyet sih jgn ewe,1556108756030611457,gldnkings,Saran sih kan lagi musim cacar monyet sih jgn ewe,neutral
10938,2022-08-07 02:24:11+00:00,pengen nonton konser tapi ada wabah cacar monyet jdi takut deh...,1556103883159511040,twgyuji,pengen nonton konser tapi ada wabah cacar monyet jdi takut deh,neutral
10939,2022-08-07 02:19:10+00:00,@Chickenzila Puas”i sebelum cacar monyet,1556102622297305088,lianhasibuuan,Puas sebelum cacar monyet,neutral
10943,2022-08-07 00:22:09+00:00,@PAKRAVI93 Cacar monyet?,1556073172893847553,zcwenle,Cacar monyet,neutral
10944,2022-08-07 00:21:17+00:00,@starlingjaksel Cacar monyet aja bay,1556072952986497024,deskhory,Cacar monyet aja bay,neutral
10950,2022-08-06 23:37:23+00:00,@ARSIPAJA mungkin ga terima gegara 'cacar monyet' diedit jd 'siput gila',1556061906104111104,Xoaps,mungkin terima gegara cacar monyet diedit siput gila,neutral
10953,2022-08-06 22:59:42+00:00,"Cacar monyet, siput gila. Serah deh.",1556052424884129792,ayusekarn,Cacar monyet siput gila Serah deh,neutral
10960,2022-08-06 19:34:11+00:00,@widdyndr Wah cacar monyet,1556000703876780033,fvck_oe,Wah cacar monyet,neutral
10962,2022-08-06 18:15:19+00:00,"@Dennysiregar7 Ga apa2 deny klo lo pengadilan rimba aja, makanya lo dikamar mulu tusbol bool, gua saranin jangan keluar lah lu takutnya cacar monyet menyebar",1555980855663030272,YusraMahendra09,apa2 deny klo pengadilan rimba aja makanya dikamar mulu tusbol bool gua saranin jangan keluar lah takutnya cacar monyet menyebar,neutral
10964,2022-08-06 17:25:22+00:00,Aduh serem bener ini cacar monyet.,1555968286113665024,nuelandreas,Aduh serem bener ini cacar monyet,neutral
10965,2022-08-06 17:17:05+00:00,"Ga berasa, bentar lagi ada yg positif dalam hidup saya .. 🙂

Bukan copit ataupun cacar monyet yak ..",1555966201393586176,massmull_,berasa bentar lagi ada positif dalam hidup saya Bukan copit ataupun cacar monyet yak,neutral
10966,2022-08-06 17:06:57+00:00,@thiserickk @justhumannnnn Skrg varian cacar monyet,1555963651265527809,AcaaPanggil,Skrg varian cacar monyet,neutral
10967,2022-08-06 16:52:20+00:00,Yang jastip pake bot sama scammers belom kena cacar monyet tp kelakuannya udah melebihi monyet,1555959973817241600,ilovesgyu,Yang jastip pake bot sama scammers belom kena cacar monyet kelakuannya udah melebihi monyet,neutral
10968,2022-08-06 16:27:33+00:00,"""Seorang laki-laki usia 55 tahun dan bukan pelaku perjalanan luar negeri (PPLN), suspek monkeypox, dan saat ini dirawat isolasi di rumah sakit swasta untuk perawatan dan untuk pemeriksaan lanjut untuk memastikan cacar monyet atau bukan,""",1555953736383885312,Inanewsindo,Seorang laki laki usia tahun dan bukan pelaku perjalanan luar negeri PPLN suspek monkeypox dan saat ini dirawat isolasi rumah sakit swasta untuk perawatan dan untuk pemeriksaan lanjut untuk memastikan cacar monyet atau bukan,neutral
10969,2022-08-06 16:27:33+00:00,"Kementerian Kesehatan (@kemenkes_ri ) mengkonfirmasi bahwa seorang warga di Banyuwangi, Jawa Tengah terinfeksi virus monkeypox atau cacar monyet.",1555953734370590721,Inanewsindo,Kementerian Kesehatan mengkonfirmasi bahwa seorang warga Banyuwangi Jawa Tengah terinfeksi virus monkeypox atau cacar monyet,neutral
10970,2022-08-06 16:06:30+00:00,@raanovall Vaksin cacar monyet,1555948439862935552,Kolorijoo11,Vaksin cacar monyet,neutral
10973,2022-08-06 15:50:13+00:00,@Amaris544572201 @sweetygleey @bellabailu berasa Nindy selevel sama cacar monyet 🥲,1555944338504396800,JonasJo07239735,berasa Nindy selevel sama cacar monyet,neutral
10974,2022-08-06 15:49:26+00:00,@mahasiswigenz Cacar monyet mirip Flu Singapura ya ? 🤔,1555944141791473664,MuhammadMumu113,Cacar monyet mirip Flu Singapura,neutral
10976,2022-08-06 15:22:18+00:00,@wonniejeiy ntar lu nularin cacar monyet,1555937315582668800,hubblehunterr,ntar nularin cacar monyet,neutral
10983,2022-08-06 14:49:22+00:00,@crspyalmnd Semoga ya cacarmonyet bukan pandemi kaya copit,1555929026035757057,syachkuala_,Semoga cacarmonyet bukan pandemi kaya copit,neutral
10984,2022-08-06 14:43:30+00:00,"@ARSIPAJA Masalahnya dia pake nama folkative tapi headline nya diubah. Yang harusnya cacar monyet, jadi siput gila. Itu sih..

Tau sendiri kebanyakan orang kita gampang percaya apaan aja. Kan kalo gtu jatohnya ngejoke+nyebar hoax",1555927550706470917,gulagarembata,Masalahnya dia pake nama folkative tapi headline nya diubah Yang harusnya cacar monyet jadi siput gila Itu sih Tau sendiri kebanyakan orang kita gampang percaya apaan aja Kan kalo gtu jatohnya ngejoke nyebar hoax,neutral
